trade_date,ts_code,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,volume_ratio_x,ma5,ma_v_5,ma20,ma_v_20,ma50,ma_v_50,close_y,turnover_rate_f,volume_ratio_y,pe_ttm,pb,ps_ttm,dv_ttm,total_mv,circ_mv,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount,annualD,end_date,total_share,cap_rese,undistr_porfit,money_cap,trad_asset,accounts_receiv,inventories,amor_exp,total_cur_assets,fix_assets,intan_assets,deriv_assets,total_assets,lt_borr,st_borr,acct_payable,total_cur_liab,total_hldr_eqy_exc_min_int,comp_type,basic_eps,diluted_eps,total_revenue,total_cogs,sell_exp,admin_exp,fin_exp,operate_profit,total_profit,income_tax,n_income,n_income_attr_p,ebit_x,ebitda_x,rd_exp,workers_welfare,net_profit,n_cashflow_act,n_cashflow_inv_act,stot_cash_in_fnc_act,free_cashflow,depr_fa_coga_dpba,amort_intang_assets,decr_inventories,end_bal_cash,eps,dt_eps,total_revenue_ps,current_ratio,quick_ratio,cash_ratio,inv_turn,ar_turn,ca_turn,fa_turn,assets_turn,op_income,daa,ebit_y,ebitda_y,fcff,fcfe,netdebt,networking_capital,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,roe,roa,roic,debt_to_assets,assets_to_eqt
20190404,000001.SZ,13.43,14.0,13.43,13.86,13.44,0.42,3.125,2034365.0,2796366.353,1.1848,1.63,13.332,1509714.498,12.674,1199317.132,11.973,1205220.8508,13.86,2.6732,1.63,9.5891,1.0813,2.039,0.9812,23798190.1533,23797962.0274,149943,20589.26,326944,45045.31,336249,46207.29,527702,72600.4,744357,102323.72,647831,88945.94,803816,110516.06,531888,73044.69,396724,54834.59,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190403,000001.SZ,13.21,13.45,13.15,13.44,13.36,0.08,0.5988,792915.79,1056166.231,0.4618,0.62,13.004,1249334.986,12.618,1186701.7475,11.9008,1182189.7892,13.44,1.0419,0.62,9.2985,1.0485,1.9772,1.0119,23077032.8759,23076811.6629,123021,16366.02,125084,16674.93,203662,27102.05,240466,32043.77,204733,27257.38,217915,29031.0,261500,34891.04,209451,27866.79,144093,19323.13,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190402,000001.SZ,13.28,13.48,13.23,13.36,13.18,0.18,1.3657,1100384.04,1466040.987,0.6409,0.89,12.792,1275317.188,12.6,1209343.968,11.8416,1185885.4608,13.36,1.4459,0.89,9.2432,1.0423,1.9654,1.018,22939669.585,22939449.6887,109744,14607.25,195228,26008.74,209255,27868.29,294284,39205.72,387981,51691.05,298070,39713.71,393405,52437.33,312802,41675.76,59691,8044.45,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190401,000001.SZ,12.83,13.55,12.83,13.18,12.82,0.36,2.8081,1951401.19,2588268.668,1.1365,1.79,12.54,1242319.034,12.585,1224745.877,11.7792,1174720.991,13.18,2.5642,1.79,9.1186,1.0282,1.9389,1.0319,22630602.1804,22630385.2468,222617,29506.75,322607,42802.57,422722,56049.44,491199,65180.87,658312,87277.63,529452,70199.16,647750,85992.81,608143,80644.03,240214,32029.25,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190329,000001.SZ,12.26,12.82,12.21,12.82,12.22,0.6,4.91,1669506.47,2108295.393,0.9723,1.86,12.326,1088015.448,12.5755,1250017.337,11.7178,1145701.839,12.82,2.1937,1.86,8.8696,1.0002,1.886,1.0608,22012467.3712,22012256.363,143753,18149.67,374788,47350.65,364799,45947.05,453521,57271.55,463643,58503.19,432339,54507.12,697311,88229.43,408859,51700.02,453484,57295.15,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190328,000001.SZ,12.31,12.31,12.1,12.22,12.38,-0.16,-1.2924,732467.44,892530.627,0.4266,0.79,12.28,896814.566,12.5725,1252175.9715,11.6654,1126239.0006,12.22,0.9625,0.79,8.4544,0.9534,1.7977,1.1129,20982242.6893,20982041.5566,150348,18314.36,80905,9866.48,217223,26471.27,176370,21497.29,165086,20119.77,214610,26154.81,199810,24347.6,260582,31734.41,-60993,-7376.19,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190327,000001.SZ,12.24,12.47,12.18,12.38,12.1,0.28,2.314,922826.8,1138302.657,0.5375,1.0,12.374,922349.238,12.5795,1271207.5895,11.623,1133026.005,12.38,1.2126,1.0,8.5651,0.9658,1.8213,1.0985,21256969.2711,21256765.505,134935,16646.1,195001,24069.23,237215,29229.35,241274,29775.64,266640,32889.17,285142,35147.52,284036,35065.37,201410,24837.59,165172,20401.98,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190326,000001.SZ,12.23,12.29,12.01,12.1,12.11,-0.01,-0.0826,935393.27,1136721.266,0.5448,1.01,12.448,923783.154,12.5805,1324016.9435,11.5742,1139239.1962,12.1,1.2955,1.01,8.3714,0.944,1.7801,1.124,20776197.7529,20775998.5953,141678,17196.8,124545,15145.03,271240,32959.76,226299,27526.26,280769,34118.8,334486,40650.04,241546,29377.07,249902,30331.09,-123496,-14890.26,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190325,000001.SZ,12.4,12.4,12.1,12.11,12.59,-0.48,-3.8125,1179883.26,1445560.16,0.6872,1.19,12.586,928143.792,12.5855,1378124.5265,11.5254,1128579.093,12.11,1.6341,1.19,8.3783,0.9448,1.7815,1.123,20793368.1642,20793168.8421,287895,35243.72,124255,15237.73,347278,42552.1,195551,23964.77,265501,32545.42,399726,49001.37,279209,34214.66,460351,56352.03,-242290,-29574.34,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190322,000001.SZ,12.69,12.74,12.5,12.59,12.69,-0.1,-0.788,713502.06,898629.416,0.4155,0.68,12.746,989458.1,12.6075,1460377.1145,11.478,1122295.181,12.59,0.9882,0.68,8.7104,0.9822,1.8521,1.0802,21617547.9098,21617340.6872,160357,20193.33,79167,9974.38,185966,23422.31,175039,22041.69,227079,28597.45,203579,25641.04,140100,17649.75,255716,32205.73,-21954,-2718.28,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190321,000001.SZ,12.77,12.8,12.58,12.69,12.75,-0.06,-0.4706,860140.8,1092506.482,0.5009,0.79,12.728,1055838.894,12.555,1483904.401,11.4212,1137648.321,12.69,1.1912,0.79,8.7796,0.99,1.8669,1.0717,21789252.0235,21789043.1549,151505,19226.89,104445,13275.32,221712,28152.79,216275,27482.27,224892,28562.99,277919,35295.86,262032,33307.88,261502,33197.11,-74270,-9340.86,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190320,000001.SZ,12.68,12.88,12.62,12.75,12.79,-0.04,-0.3127,929996.38,1185477.058,0.5416,0.8,12.676,1095304.314,12.4885,1478609.685,11.353,1128756.264,12.75,1.288,0.8,8.8211,0.9947,1.8757,1.0667,21892274.4917,21892064.6356,116960,14878.22,136144,17362.07,172876,22000.69,218635,27882.93,249675,31816.6,307639,39217.23,390485,49852.08,267578,34085.36,-20920,-2499.07,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190319,000001.SZ,12.92,12.94,12.61,12.79,12.91,-0.12,-0.9295,957196.46,1221118.294,0.5575,0.76,12.6,1163190.47,12.4215,1473741.3595,11.2818,1120944.0628,12.79,1.3257,0.76,8.8488,0.9978,1.8816,1.0633,21960956.1371,21960745.6227,198210,25259.81,117086,14943.62,239391,30523.85,194025,24762.11,215176,27468.52,300481,38348.47,304420,38859.51,345605,44057.5,-221621,-28181.98,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190318,000001.SZ,12.53,12.94,12.32,12.91,12.5,0.41,3.28,1486454.8,1882483.633,0.8657,1.25,12.514,1254110.162,12.3455,1489425.6385,11.2136,1113332.2136,12.91,2.0586,1.25,8.9318,1.0072,1.8992,1.0534,22167001.0735,22166788.5839,160816,20308.24,311935,39551.04,300378,37976.85,394447,49941.12,395367,50016.74,401602,50749.38,629894,79946.35,378471,48006.63,368225,46994.43,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190315,000001.SZ,12.34,12.68,12.34,12.5,12.43,0.07,0.5632,1045406.03,1311323.009,0.6088,0.78,12.396,1188349.356,12.268,1477879.009,11.141,1096094.983,12.5,1.4478,0.78,8.6482,0.9752,1.8389,1.088,21463014.2075,21462808.4663,146012,18280.38,184385,23144.26,257668,32294.38,263048,32997.78,275097,34518.82,299419,37541.76,366628,46038.54,298554,37448.31,100372,12737.23,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190314,000001.SZ,12.33,12.62,12.27,12.43,12.37,0.06,0.485,1057467.9,1316372.926,0.6159,0.71,12.356,1334900.57,12.1905,1480615.0805,11.077,1083609.6744,12.43,1.4645,0.71,8.5997,0.9697,1.8286,1.0941,21342821.3279,21342616.7388,161736,20108.95,164331,20484.96,249101,30983.96,273674,34064.17,326044,40549.67,304979,37964.5,320587,39994.58,314484,39123.54,17126,2275.18,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190313,000001.SZ,12.34,12.55,12.13,12.37,12.36,0.01,0.0809,1269427.16,1568387.543,0.7393,0.86,12.418,1479818.452,12.1315,1471200.945,11.0152,1074192.6254,12.37,1.7581,0.86,8.5582,0.9651,1.8198,1.0994,21239798.8597,21239595.2582,170024,20925.76,196390,24316.93,257687,31813.32,293041,36253.13,450123,55681.05,394658,48738.03,391594,48418.48,385338,47530.52,-6357,-496.15,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190312,000001.SZ,12.49,12.64,12.24,12.36,12.32,0.04,0.3247,1411794.92,1757797.25,0.8222,0.96,12.56,1475085.06,12.082,1464597.874,10.9562,1058986.4356,12.36,1.9552,0.96,8.5513,0.9643,1.8183,1.1003,21222628.4484,21222425.0114,250119,31041.21,176615,22024.3,357196,44401.95,277517,34581.15,393184,48959.0,418596,52144.25,411296,51377.41,539066,67029.87,10948,1631.63,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190311,000001.SZ,12.3,12.49,12.05,12.32,12.3,0.02,0.1626,1157650.77,1416000.379,0.6742,0.67,12.7,1474410.52,12.0235,1442004.973,10.898,1050762.8724,12.32,1.6033,0.67,8.5236,0.9612,1.8124,1.1039,21153946.8029,21153744.0243,222679,27222.52,124318,15229.35,353027,43172.03,282450,34594.34,364068,44552.11,378157,46265.17,217876,26653.25,372725,45511.05,-113690,-13831.11,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190308,000001.SZ,12.49,12.7,12.25,12.3,12.74,-0.44,-3.4537,1778162.1,2214572.416,1.0356,1.03,12.834,1734246.444,11.968,1424219.266,10.8458,1047415.5528,12.3,2.4626,1.03,8.5098,0.9596,1.8095,1.1057,21119605.9802,21119403.5308,258388,32114.34,200676,25036.46,344648,42873.28,381652,47566.34,434348,54032.18,617280,76850.57,740680,92425.01,578456,71991.45,-297161,-36836.36,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190307,000001.SZ,13.06,13.06,12.55,12.74,13.08,-0.34,-2.5994,1782057.31,2274151.007,1.0379,1.12,12.926,1721149.856,11.913,1386024.6645,10.7986,1023812.451,12.74,2.468,1.12,8.8142,0.9939,1.8742,1.0675,21875104.0803,21874894.3888,394882,50348.64,206793,26401.89,462300,58965.78,366827,46842.48,517848,66136.37,578668,73848.11,407029,51964.07,629768,80322.37,-378189,-48024.07,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190306,000001.SZ,13.06,13.15,12.84,13.08,13.06,0.02,0.1531,1245760.2,1614670.974,0.7255,0.72,12.85,1587358.354,11.831,1338502.9365,10.7462,998926.1908,13.08,1.6369,0.72,9.0494,1.0205,1.9242,1.0398,22458898.0667,22458682.7791,206690,26758.36,163083,21169.15,306897,39765.4,270588,35093.59,338600,43899.88,415611,53854.89,393573,51043.33,396478,51349.33,-170148,-21861.29,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190305,000001.SZ,12.91,13.29,12.84,13.06,12.99,0.07,0.5389,1408422.22,1838251.656,0.8203,0.76,12.714,1734009.09,11.7245,1311814.977,10.6904,985436.4842,13.06,1.8507,0.76,9.0356,1.0189,1.9213,1.0413,22424557.244,22424342.2855,175570,22862.08,178214,23292.08,253941,33096.31,290172,37907.12,372856,48661.31,489618,63892.33,602743,78774.63,447105,58302.81,-47015,-5926.44,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190304,000001.SZ,12.7,13.38,12.62,12.99,12.76,0.23,1.8025,2456830.39,3195011.702,1.4309,1.27,12.542,1855833.632,11.6215,1282725.421,10.6326,967801.5424,12.99,3.2283,1.27,8.9872,1.0134,1.911,1.047,22304364.3644,22304150.5581,251855,32742.72,332957,43345.9,397746,51636.07,524033,68154.0,566615,73525.32,728304,94708.44,1240615,161596.75,871537,113292.52,26395,3602.21,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
20190301,000001.SZ,12.48,12.78,12.2,12.76,12.36,0.4,3.2362,1712679.16,2137669.556,0.9975,0.94,12.454,1929454.558,11.519,1211679.3915,10.5806,934481.8388,12.76,2.2505,0.94,8.828,0.9955,1.8772,1.0658,21909444.903,21909234.8823,153673,19050.12,257538,32243.32,287338,35713.78,408754,51072.84,477731,59526.03,542258,67542.0,793937,99476.87,504129,62908.65,291705,37012.77,2019,20191231.0,19406000000.0,80816000000.0,113370000000.0,,206682000000.0,,,,,11092000000.0,4361000000.0,18500000000.0,3939070000000.0,,,,,312983000000.0,2.0,1.54,1.45,137958000000.0,101669000000.0,,40852000000.0,,36289000000.0,36240000000.0,8045000000.0,28195000000.0,28195000000.0,37345000000.0,40686000000.0,,,28195000000.0,-40025000000.0,-102056000000.0,609328000000.0,140998698537.528,1437000000.0,1307000000.0,,5459000000.0,1.54,1.45,7.109,,,,,,,,0.0375,25145000000.0,5600000000.0,,,140998698537.528,,,,20.4374,,,,20.4374,,29.6119,,10.1966,,,92.0544,12.5856
